review_id,order_id,product_id,user_id,rating,review_text,review_date
R00010336,O00004973,P000126,U000247,2,Customer service was helpful.,2024-08-21T11:52:00.755639
R00000978,O00000456,P000040,U000930,3,Item arrived damaged.,2024-06-26T13:32:59.313521
R00016576,O00007895,P000466,U000739,3,Highly recommend this brand.,2024-09-14T10:39:47.002210
R00012801,O00006135,P000411,U000171,5,Decent product for the price.,2025-10-04T04:47:23.510679
R00008480,O00004090,P000082,U000454,3,Fast shipping and good packaging.,2024-02-01T04:48:24.484856
R00007439,O00003577,P000092,U000908,2,"Excellent product, will buy again.",2025-04-04T06:28:02.450243
R00000192,O00000091,P000031,U000858,4,Color was different from images.,2025-02-13T09:55:36.692849
R00015911,O00007601,P000147,U000804,2,Value for money.,2024-04-19T23:18:04.891743
R00008579,O00004134,P000117,U000671,4,Color was different from images.,2025-05-17T07:07:20.487093
R00008964,O00004338,P000103,U000067,5,Item arrived damaged.,2024-01-13T21:37:06.882148
R00003521,O00001689,P000237,U000939,3,Color was different from images.,2024-07-21T05:09:26.428138
R00011279,O00005413,P000382,U000649,4,Works perfectly!,2024-07-19T05:16:17.302742
R00006992,O00003375,P000274,U000994,4,Decent product for the price.,2025-06-02T17:32:22.418577
R00011983,O00005747,P000453,U000554,5,Decent product for the price.,2025-07-30T07:43:29.556142
R00006002,O00002887,P000029,U000712,4,Customer service was helpful.,2024-09-09T22:49:45.071082
R00003065,O00001474,P000331,U000367,3,Customer service was helpful.,2024-07-10T15:29:38.410941
R00002562,O00001218,P000052,U000041,5,Decent product for the price.,2025-06-12T20:15:43.415996
R00007116,O00003433,P000146,U000574,4,Highly recommend this brand.,2024-11-16T11:56:37.119865
R00000622,O00000293,P000167,U000799,2,Value for money.,2024-01-26T02:06:49.305702
R00008988,O00004352,P000194,U000153,2,Item arrived damaged.,2024-02-14T05:25:24.071942
R00003195,O00001532,P000144,U000169,3,Item arrived damaged.,2024-03-10T14:15:21.986401
R00005028,O00002418,P000024,U000287,3,Item arrived damaged.,2024-11-11T02:43:44.851313
R00009259,O00004484,P000381,U000777,3,Color was different from images.,2024-02-11T19:46:29.612565
R00004378,O00002091,P000267,U000779,3,Fast shipping and good packaging.,2024-12-08T00:39:38.766591
R00004641,O00002215,P000310,U000656,5,"Not as expected, quality is poor.",2024-03-24T19:00:35.947204
R00000312,O00000149,P000047,U000959,4,Value for money.,2024-09-19T20:14:35.807956
R00003302,O00001587,P000233,U000489,4,Decent product for the price.,2024-06-29T06:50:16.939396
R00008381,O00004042,P000008,U000764,5,Item arrived damaged.,2025-03-22T04:47:32.120811
R00011578,O00005547,P000470,U000813,4,Value for money.,2024-12-29T14:03:59.898824
R00001246,O00000589,P000099,U000081,3,"Excellent product, will buy again.",2025-03-14T14:13:25.970853
R00011138,O00005338,P000158,U000594,3,Customer service was helpful.,2024-06-06T05:42:44.728116
R00014169,O00006795,P000185,U000104,4,Value for money.,2025-03-30T13:44:11.767208
R00016279,O00007760,P000484,U000808,5,Highly recommend this brand.,2024-02-11T20:40:57.775558
R00012405,O00005949,P000363,U001000,4,Item arrived damaged.,2024-03-07T19:53:10.712641
R00006171,O00002969,P000288,U000532,4,Customer service was helpful.,2024-08-05T13:06:41.770395
R00003745,O00001798,P000123,U000064,3,Fast shipping and good packaging.,2025-10-31T10:20:28.972810
R00010823,O00005198,P000389,U000605,3,Customer service was helpful.,2024-12-28T13:43:55.985911
R00013874,O00006655,P000279,U000840,5,"Excellent product, will buy again.",2025-06-15T00:00:53.150886
R00008451,O00004076,P000469,U000888,2,Customer service was helpful.,2025-08-30T20:21:43.082285
R00009550,O00004608,P000143,U000968,5,Decent product for the price.,2024-07-21T19:27:23.252861
R00004635,O00002212,P000273,U000473,4,"Not as expected, quality is poor.",2024-02-19T20:39:37.038170
R00006448,O00003113,P000485,U000659,4,"Not as expected, quality is poor.",2024-07-25T08:56:19.854729
R00003706,O00001778,P000247,U000683,3,Value for money.,2025-08-02T03:02:08.935182
R00000116,O00000056,P000303,U000459,2,Value for money.,2025-04-27T16:24:25.869264
R00011325,O00005433,P000258,U000911,4,"Excellent product, will buy again.",2025-04-04T10:56:17.316474
R00015706,O00007510,P000368,U000650,2,Value for money.,2024-09-19T04:37:28.145673
R00000919,O00000430,P000262,U000353,5,"Not as expected, quality is poor.",2024-04-20T19:21:12.337497
R00008919,O00004315,P000205,U000735,5,Works perfectly!,2024-04-28T04:00:02.148759
R00014806,O00007088,P000158,U000680,5,"Not as expected, quality is poor.",2024-06-26T12:56:22.870937
R00014185,O00006800,P000446,U000150,3,Value for money.,2025-05-29T04:34:36.738173
R00002548,O00001212,P000298,U000590,5,Decent product for the price.,2025-04-13T17:05:00.592721
R00009978,O00004803,P000152,U000607,4,Works perfectly!,2024-10-02T12:48:07.896586
R00003907,O00001874,P000127,U000567,5,"Not as expected, quality is poor.",2024-04-10T21:22:09.909926
R00007715,O00003716,P000278,U000719,4,Fast shipping and good packaging.,2024-11-04T09:27:11.510398
R00004843,O00002318,P000023,U000830,4,Color was different from images.,2025-01-14T14:53:19.471786
R00013473,O00006457,P000132,U000544,3,Decent product for the price.,2025-07-24T09:23:32.674454
R00001106,O00000523,P000079,U000466,5,Item arrived damaged.,2025-11-12T23:16:20.385968
R00011141,O00005339,P000128,U000135,3,"Excellent product, will buy again.",2024-11-02T21:46:30.565732
R00014555,O00006975,P000002,U000369,4,Works perfectly!,2024-10-20T04:04:28.503795
R00009884,O00004757,P000204,U000140,4,Item arrived damaged.,2024-04-03T02:19:41.942891
R00000804,O00000375,P000364,U000204,5,"Not as expected, quality is poor.",2024-10-31T14:21:56.822007
R00015429,O00007379,P000048,U000637,3,Color was different from images.,2025-09-02T09:06:46.622481
R00007371,O00003538,P000042,U000946,2,Works perfectly!,2025-04-12T07:17:25.484842
R00012944,O00006211,P000157,U000046,4,Value for money.,2024-04-08T08:53:50.068303
R00006981,O00003368,P000366,U000797,4,Fast shipping and good packaging.,2025-10-08T18:53:38.654833
R00009100,O00004407,P000070,U000119,5,Highly recommend this brand.,2025-08-11T00:17:24.284194
R00011443,O00005484,P000057,U000550,2,"Excellent product, will buy again.",2025-04-28T04:22:28.030141
R00012612,O00006048,P000339,U000625,5,"Excellent product, will buy again.",2025-10-07T01:35:13.274740
R00005503,O00002652,P000243,U000262,4,Decent product for the price.,2024-05-22T10:33:48.128323
R00003873,O00001858,P000044,U000077,4,Highly recommend this brand.,2025-01-10T04:00:33.965793
R00004600,O00002196,P000017,U000689,4,Highly recommend this brand.,2025-09-21T20:37:18.960161
R00014000,O00006711,P000381,U000933,4,Highly recommend this brand.,2024-11-21T12:10:38.349620
R00010395,O00004998,P000395,U000386,4,Works perfectly!,2025-04-18T01:46:27.633116
R00015041,O00007200,P000454,U000167,3,"Not as expected, quality is poor.",2024-09-01T23:08:11.494606
R00010950,O00005254,P000260,U000377,5,Customer service was helpful.,2024-03-26T18:14:37.554225
R00007998,O00003848,P000389,U000147,3,"Excellent product, will buy again.",2025-09-02T21:24:00.816065
R00001915,O00000922,P000187,U000348,3,"Excellent product, will buy again.",2024-10-21T23:11:33.901981
R00011792,O00005652,P000212,U000270,5,Fast shipping and good packaging.,2024-12-10T16:50:17.824014
R00001507,O00000717,P000085,U000747,2,Value for money.,2024-11-21T00:36:43.464821
R00008755,O00004232,P000128,U000705,2,Value for money.,2024-02-05T15:34:21.863853
R00013077,O00006269,P000247,U000245,5,Color was different from images.,2025-09-04T19:26:11.460037
R00012374,O00005936,P000109,U000169,4,"Excellent product, will buy again.",2025-04-19T18:03:36.924618
R00003864,O00001852,P000068,U000756,2,Highly recommend this brand.,2025-06-29T08:59:14.660836
R00002644,O00001266,P000136,U000341,3,Fast shipping and good packaging.,2024-12-19T15:16:36.520216
R00013193,O00006324,P000459,U000978,5,Item arrived damaged.,2025-10-02T07:27:10.579200
R00007770,O00003743,P000218,U000833,5,Highly recommend this brand.,2025-11-10T15:43:41.027875
R00008515,O00004105,P000225,U000008,3,Decent product for the price.,2025-02-08T11:08:17.960081
R00006269,O00003016,P000209,U000846,4,Item arrived damaged.,2024-06-08T21:20:15.481403
R00002585,O00001229,P000174,U000710,4,Fast shipping and good packaging.,2024-02-09T08:29:03.743976
R00006469,O00003119,P000036,U000707,3,Value for money.,2024-08-16T20:56:22.688051
R00007322,O00003517,P000278,U000014,3,Color was different from images.,2024-09-10T10:23:44.885402
R00007393,O00003549,P000362,U000333,4,Highly recommend this brand.,2024-06-09T22:57:52.211177
R00010169,O00004893,P000234,U000199,5,Item arrived damaged.,2024-01-05T02:55:47.815649
R00012139,O00005825,P000385,U000551,2,Decent product for the price.,2025-06-23T03:12:08.481986
R00009549,O00004607,P000437,U000159,3,Item arrived damaged.,2025-04-15T02:47:06.645100
R00013559,O00006499,P000456,U000504,3,Color was different from images.,2025-10-07T09:58:38.857356
R00007895,O00003799,P000186,U000166,4,Item arrived damaged.,2025-02-17T03:00:12.122759
R00004504,O00002148,P000168,U000203,5,Fast shipping and good packaging.,2024-04-09T00:52:36.755131
R00000248,O00000115,P000091,U000532,4,"Not as expected, quality is poor.",2024-05-16T19:26:34.448689
R00001471,O00000700,P000106,U000846,5,"Excellent product, will buy again.",2024-10-12T23:51:31.290737
R00006687,O00003234,P000456,U000019,4,Fast shipping and good packaging.,2024-02-27T07:47:31.928848
R00006657,O00003224,P000099,U000220,4,Value for money.,2025-09-10T21:17:12.563732
R00011685,O00005599,P000461,U000681,3,Fast shipping and good packaging.,2025-02-11T18:54:37.518633
R00011710,O00005611,P000434,U000786,4,Fast shipping and good packaging.,2024-11-03T08:53:28.716010
R00008950,O00004331,P000409,U000807,5,Decent product for the price.,2025-10-12T20:33:30.058621
R00014129,O00006774,P000174,U000160,3,Works perfectly!,2025-06-15T03:12:55.582866
R00005176,O00002495,P000258,U000088,5,Item arrived damaged.,2024-08-02T23:03:58.335016
R00010897,O00005233,P000268,U000437,2,Fast shipping and good packaging.,2025-04-11T08:37:01.189771
R00002472,O00001178,P000471,U000290,4,Highly recommend this brand.,2025-05-19T16:49:07.691073
R00015746,O00007535,P000373,U000139,4,Color was different from images.,2024-10-08T11:05:01.070854
R00009719,O00004679,P000100,U000459,3,Highly recommend this brand.,2024-02-09T12:24:06.057372
R00010152,O00004882,P000106,U000372,2,Fast shipping and good packaging.,2024-11-20T00:05:40.789546
R00010101,O00004859,P000149,U000742,2,"Excellent product, will buy again.",2025-02-11T05:44:15.549472
R00001330,O00000633,P000447,U000063,5,Works perfectly!,2024-11-12T22:44:15.639613
R00014116,O00006768,P000310,U000075,4,Decent product for the price.,2025-05-01T02:31:19.023377
R00013982,O00006700,P000033,U000219,4,Works perfectly!,2024-08-23T11:24:12.589694
R00011319,O00005431,P000117,U000424,4,Decent product for the price.,2024-04-18T14:37:05.403362
R00016700,O00007955,P000180,U000592,5,Value for money.,2025-08-04T18:26:16.585711
R00003518,O00001689,P000489,U000939,5,"Not as expected, quality is poor.",2025-02-05T07:12:37.037307
R00008015,O00003857,P000363,U000626,4,Customer service was helpful.,2025-08-13T01:20:40.955689
R00013843,O00006640,P000361,U000392,4,Color was different from images.,2024-06-14T00:11:48.603051
R00006081,O00002920,P000275,U000184,4,Item arrived damaged.,2025-06-18T09:06:13.175813
R00015134,O00007244,P000153,U000374,4,Works perfectly!,2024-06-26T14:46:30.350099
R00005522,O00002662,P000479,U000143,2,Customer service was helpful.,2025-08-01T00:48:14.398627
R00000443,O00000204,P000211,U000077,4,Customer service was helpful.,2024-11-22T04:04:56.797165
R00015019,O00007189,P000073,U000962,4,Color was different from images.,2025-08-11T10:54:16.521422
R00007308,O00003511,P000323,U000497,3,Decent product for the price.,2025-05-27T17:05:30.258063
R00010076,O00004849,P000438,U000059,3,Value for money.,2024-03-30T01:59:08.383691
R00010235,O00004928,P000320,U000106,2,Value for money.,2025-05-13T09:23:55.923216
R00011791,O00005652,P000327,U000270,4,Item arrived damaged.,2024-05-03T07:11:14.016031
R00003898,O00001868,P000195,U000952,5,Fast shipping and good packaging.,2025-04-28T00:25:48.853673
R00010378,O00004990,P000050,U000699,4,"Not as expected, quality is poor.",2024-04-30T00:02:33.721145
R00009490,O00004582,P000055,U000727,4,Value for money.,2025-03-16T03:07:13.573316
R00008698,O00004203,P000093,U000022,3,"Not as expected, quality is poor.",2024-11-25T18:53:52.006061
R00000369,O00000173,P000102,U000355,4,Value for money.,2024-03-13T18:56:20.405350
R00007667,O00003695,P000002,U000411,3,Works perfectly!,2024-02-21T07:23:05.414450
R00012348,O00005928,P000420,U000018,4,Works perfectly!,2024-11-13T21:58:08.098118
R00012760,O00006112,P000138,U000484,2,Decent product for the price.,2024-09-10T18:12:00.662004
R00005366,O00002585,P000396,U000424,4,Decent product for the price.,2025-08-29T17:06:38.193815
R00000065,O00000029,P000363,U000813,4,Customer service was helpful.,2024-10-18T08:00:26.212917
R00010019,O00004820,P000398,U000564,4,Decent product for the price.,2024-03-23T13:16:48.393816
R00007541,O00003632,P000467,U000317,4,Fast shipping and good packaging.,2024-12-02T09:42:49.797154
R00010654,O00005117,P000165,U000750,3,Customer service was helpful.,2024-10-16T06:53:27.074256
R00010730,O00005153,P000178,U000438,5,Value for money.,2024-02-09T03:05:47.182433
R00008398,O00004052,P000231,U000861,4,Fast shipping and good packaging.,2024-07-20T10:58:18.005553
R00003642,O00001749,P000123,U000646,3,"Excellent product, will buy again.",2025-02-25T21:11:35.733261
R00010081,O00004851,P000223,U000426,3,Highly recommend this brand.,2025-01-06T13:05:40.474728
R00003283,O00001580,P000177,U000097,4,Decent product for the price.,2024-03-18T23:45:10.968502
R00015753,O00007537,P000493,U000942,3,"Not as expected, quality is poor.",2024-07-02T10:51:03.925945
R00014896,O00007136,P000357,U000896,4,Item arrived damaged.,2025-01-12T21:37:46.525264
R00011015,O00005279,P000099,U000345,4,"Not as expected, quality is poor.",2025-01-29T18:04:31.702129
R00000497,O00000231,P000281,U000510,4,Value for money.,2024-06-08T03:49:18.858157
R00012691,O00006080,P000348,U000340,5,Works perfectly!,2024-09-13T08:39:57.187739
R00010591,O00005088,P000266,U000797,2,Highly recommend this brand.,2025-10-04T22:59:24.257637
R00015146,O00007250,P000021,U000049,4,"Excellent product, will buy again.",2025-07-25T12:19:05.529789
R00014432,O00006922,P000205,U000361,3,Color was different from images.,2025-10-15T11:05:23.382409
R00001077,O00000510,P000083,U000199,5,Highly recommend this brand.,2024-01-06T09:05:21.508336
R00008278,O00003992,P000025,U000231,4,"Excellent product, will buy again.",2025-02-03T19:23:02.840858
R00001708,O00000818,P000431,U000626,2,Highly recommend this brand.,2025-07-05T15:02:16.173747
R00003306,O00001589,P000324,U000696,5,Highly recommend this brand.,2024-05-08T00:45:15.496026
R00007249,O00003489,P000080,U000124,3,Customer service was helpful.,2025-09-06T13:35:29.862299
R00009115,O00004413,P000004,U000140,3,Value for money.,2025-05-25T20:44:19.496478
R00015992,O00007639,P000360,U000453,2,Item arrived damaged.,2025-11-11T12:18:28.959991
R00005213,O00002512,P000441,U000466,4,Item arrived damaged.,2025-11-04T00:28:22.597371
R00011363,O00005453,P000033,U000919,3,Works perfectly!,2025-06-27T14:00:57.089374
R00011299,O00005420,P000109,U000477,2,Item arrived damaged.,2024-01-10T12:24:53.969883
R00013861,O00006650,P000037,U000717,4,Highly recommend this brand.,2025-11-12T20:50:47.660105
R00011909,O00005711,P000467,U000816,4,Works perfectly!,2025-09-01T02:10:34.199979
R00002415,O00001150,P000029,U000737,3,Customer service was helpful.,2024-05-06T02:51:34.641031
R00015413,O00007371,P000192,U000050,3,Highly recommend this brand.,2024-09-28T21:41:57.595034
R00003507,O00001682,P000178,U000748,5,"Not as expected, quality is poor.",2024-12-04T21:24:00.332669
R00007655,O00003688,P000323,U000820,3,"Not as expected, quality is poor.",2024-02-22T23:07:35.026299
R00010789,O00005184,P000003,U000624,1,Fast shipping and good packaging.,2024-10-15T20:31:26.885793
R00010894,O00005231,P000071,U000119,4,"Not as expected, quality is poor.",2024-01-18T06:53:10.477293
R00014925,O00007148,P000154,U000526,5,Works perfectly!,2024-02-18T20:58:12.504913
R00002033,O00000976,P000488,U000852,4,Color was different from images.,2024-11-13T18:06:14.280385
R00013447,O00006445,P000011,U000402,4,Decent product for the price.,2025-08-29T17:57:47.723416
R00016189,O00007724,P000263,U000781,4,Highly recommend this brand.,2024-01-14T05:16:07.819785
R00014757,O00007070,P000426,U000998,4,Fast shipping and good packaging.,2024-05-27T18:28:25.858835
R00006971,O00003364,P000085,U000735,4,"Not as expected, quality is poor.",2025-11-13T11:45:23.869718
R00000041,O00000021,P000016,U000390,3,"Excellent product, will buy again.",2024-09-30T15:25:10.754816
